sample_index,score,is_prototype,true_dominant_type,pred_dominant_type,true_Luminal_Macrophages,pred_Luminal_Macrophages,true_Type 2 alveolar,pred_Type 2 alveolar,true_Fibroblasts,pred_Fibroblasts,true_Dendritic cells,pred_Dendritic cells
3173,0.987791,False,Fibroblasts,Fibroblasts,0.22580644,0.24387074,0.2580645,0.2644182,0.32258064,0.30378383,0.19354838,0.18792725
3120,0.9877906,False,Fibroblasts,Fibroblasts,0.0,0.01849713,0.26666668,0.2701152,0.43333334,0.4089145,0.3,0.30247316
145,0.9877831,False,Fibroblasts,Dendritic cells,0.23333333,0.25477552,0.033333335,0.036324963,0.36666667,0.35177872,0.36666667,0.3571208
3816,0.9877827,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39094338,0.13333334,0.12214104,0.2,0.19581439,0.26666668,0.2911012
491,0.98778254,False,Luminal_Macrophages,Luminal_Macrophages,0.5,0.49408704,0.0,0.024434958,0.4,0.38428685,0.1,0.09719123
742,0.9877805,False,Fibroblasts,Fibroblasts,0.22580644,0.22979428,0.032258064,0.036205526,0.41935483,0.39491588,0.32258064,0.33908436
1376,0.9877795,False,Type 2 alveolar,Type 2 alveolar,0.3,0.31199002,0.33333334,0.32241508,0.1,0.086477205,0.26666668,0.27911767
2423,0.9877713,False,Luminal_Macrophages,Luminal_Macrophages,0.67741936,0.65661025,0.2580645,0.2726734,0.032258064,0.028609805,0.032258064,0.042106643
3989,0.9877655,False,Dendritic cells,Dendritic cells,0.0,0.024469024,0.3,0.2994816,0.33333334,0.32135254,0.36666667,0.3546968
4525,0.9877618,False,Fibroblasts,Fibroblasts,0.23333333,0.24936558,0.16666667,0.16793403,0.4,0.37552366,0.2,0.20717676
796,0.9877615,False,Fibroblasts,Fibroblasts,0.2580645,0.27584636,0.12903225,0.11855441,0.32258064,0.30858156,0.29032257,0.2970177
4083,0.9877568,False,Type 2 alveolar,Type 2 alveolar,0.2,0.21308142,0.36666667,0.34539214,0.2,0.19678806,0.23333333,0.24473839
4577,0.9877565,False,Dendritic cells,Dendritic cells,0.09677419,0.07322301,0.09677419,0.10117117,0.19354838,0.19261254,0.61290324,0.63299316
3514,0.9877515,False,Type 2 alveolar,Type 2 alveolar,0.06666667,0.067764364,0.53333336,0.51459956,0.13333334,0.1275701,0.26666668,0.29006603
2405,0.9877511,False,Fibroblasts,Fibroblasts,0.2,0.21776974,0.26666668,0.27245894,0.36666667,0.34216887,0.16666667,0.16760248
838,0.987749,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.25437826,0.36666667,0.34543508,0.26666668,0.2701238,0.13333334,0.13006283
3551,0.9877461,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.4312153,0.0,0.022088246,0.43333334,0.41094357,0.13333334,0.13575287
632,0.9877439,False,Fibroblasts,Fibroblasts,0.033333335,0.04223052,0.13333334,0.1287468,0.76666665,0.78228164,0.06666667,0.04674098
4913,0.9877428,False,Type 2 alveolar,Type 2 alveolar,0.27586207,0.28660607,0.6551724,0.6423594,0.0,0.013770412,0.06896552,0.057264138
1298,0.98774254,False,Luminal_Macrophages,Luminal_Macrophages,0.41935483,0.40008402,0.29032257,0.30670536,0.16129032,0.15604617,0.12903225,0.13716446
4400,0.98774135,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.25785056,0.33333334,0.3293728,0.33333334,0.32232672,0.1,0.09044992
3261,0.98773783,False,Dendritic cells,Dendritic cells,0.13333334,0.14462098,0.1,0.08587294,0.3,0.3132367,0.46666667,0.45626932
4180,0.9877339,False,Fibroblasts,Fibroblasts,0.16666667,0.17360605,0.06666667,0.059481937,0.46666667,0.4493192,0.3,0.31759283
3707,0.9877312,False,Fibroblasts,Fibroblasts,0.23333333,0.23813377,0.033333335,0.03214715,0.46666667,0.44331524,0.26666668,0.28640378
3335,0.987723,False,Fibroblasts,Luminal_Macrophages,0.3,0.32455406,0.16666667,0.15875854,0.33333334,0.32382768,0.2,0.19285972
392,0.98771924,False,Type 2 alveolar,Type 2 alveolar,0.033333335,0.03236413,0.7,0.7245615,0.13333334,0.124929234,0.13333334,0.11814515
3625,0.98771816,False,Dendritic cells,Dendritic cells,0.10344828,0.109049216,0.10344828,0.094385125,0.27586207,0.2948248,0.51724136,0.5017409
2419,0.9877156,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.3563768,0.16666667,0.15583128,0.2,0.19655654,0.26666668,0.29123542
2974,0.98771524,False,Luminal_Macrophages,Luminal_Macrophages,0.5,0.488603,0.16666667,0.1534941,0.23333333,0.24932103,0.1,0.10858183
4012,0.9877142,False,Fibroblasts,Fibroblasts,0.2580645,0.27221793,0.32258064,0.32592762,0.38709676,0.36252514,0.032258064,0.039329395
3951,0.9877114,False,Fibroblasts,Fibroblasts,0.23333333,0.25160503,0.033333335,0.035437636,0.53333336,0.5087562,0.2,0.20420113
2360,0.9877048,False,Type 2 alveolar,Type 2 alveolar,0.26666668,0.29125705,0.33333334,0.32754928,0.33333334,0.3162818,0.06666667,0.06491182
2383,0.9877015,False,Luminal_Macrophages,Luminal_Macrophages,0.37931034,0.3638364,0.31034482,0.31781912,0.10344828,0.094325125,0.20689656,0.22401929
4985,0.98769933,False,Dendritic cells,Dendritic cells,0.0,0.024181368,0.33333334,0.3228688,0.1,0.08586325,0.56666666,0.56708664
4366,0.9876906,False,Luminal_Macrophages,Luminal_Macrophages,0.4827586,0.4725035,0.13793103,0.12356744,0.2413793,0.25752515,0.13793103,0.14640397
3566,0.9876904,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.23723799,0.36666667,0.3501642,0.13333334,0.12521659,0.26666668,0.28738114
4354,0.9876885,False,Fibroblasts,Fibroblasts,0.26666668,0.2857914,0.1,0.09150885,0.46666667,0.4505348,0.16666667,0.17216504
2187,0.98768413,False,Luminal_Macrophages,Luminal_Macrophages,0.53333336,0.5087016,0.1,0.1036169,0.33333334,0.34264025,0.033333335,0.045041244
4776,0.9876784,False,Type 2 alveolar,Type 2 alveolar,0.1,0.11093651,0.33333334,0.31510797,0.3,0.2935821,0.26666668,0.28037336
83,0.98767656,False,Dendritic cells,Dendritic cells,0.23333333,0.24017109,0.3,0.28753823,0.0,0.017809173,0.46666667,0.45448157
411,0.9876713,False,Fibroblasts,Fibroblasts,0.41379312,0.4384505,0.06896552,0.059437223,0.44827586,0.44198036,0.06896552,0.06013191
4222,0.987669,False,Type 2 alveolar,Type 2 alveolar,0.20689656,0.22320679,0.4827586,0.45809653,0.1724138,0.17812368,0.13793103,0.14057298
2157,0.98766744,False,Dendritic cells,Dendritic cells,0.20689656,0.21015513,0.0,0.021406582,0.27586207,0.27585632,0.51724136,0.49258196
1488,0.98766243,False,Type 2 alveolar,Type 2 alveolar,0.33333334,0.34651333,0.53333336,0.50865823,0.033333335,0.038583167,0.1,0.10624533
4875,0.9876545,False,Dendritic cells,Dendritic cells,0.0,0.024690941,0.36666667,0.35579807,0.13333334,0.1307951,0.5,0.4887159
2724,0.9876523,False,Fibroblasts,Fibroblasts,0.06666667,0.062850386,0.16666667,0.17075022,0.53333336,0.5124542,0.23333333,0.25394517
4851,0.9876517,False,Type 2 alveolar,Type 2 alveolar,0.33333334,0.3387079,0.43333334,0.40863675,0.2,0.20476413,0.033333335,0.04789123
544,0.9876492,False,Dendritic cells,Dendritic cells,0.3,0.32470155,0.16666667,0.15538351,0.16666667,0.16118982,0.36666667,0.35872507
4680,0.9876452,False,Fibroblasts,Fibroblasts,0.23333333,0.25073045,0.13333334,0.124393426,0.33333334,0.31756365,0.3,0.3073125
2918,0.9876452,False,Luminal_Macrophages,Luminal_Macrophages,0.4827586,0.45804903,0.1724138,0.17326498,0.20689656,0.21127614,0.13793103,0.15740985
617,0.98763937,False,Fibroblasts,Fibroblasts,0.3,0.32472128,0.06666667,0.059590407,0.56666666,0.56050605,0.06666667,0.05518228
4606,0.9876349,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.37879226,0.23333333,0.25279438,0.3,0.30526912,0.06666667,0.063144244
4935,0.98763376,False,Luminal_Macrophages,Luminal_Macrophages,0.53333336,0.50860083,0.033333335,0.04230183,0.23333333,0.24706712,0.2,0.20203018
456,0.9876324,False,Luminal_Macrophages,Luminal_Macrophages,0.5,0.4962129,0.0,0.024735114,0.36666667,0.346399,0.13333334,0.13265288
4828,0.98763156,False,Fibroblasts,Fibroblasts,0.26666668,0.28620765,0.06666667,0.053388305,0.5,0.48854142,0.16666667,0.1718626
2777,0.98762983,False,Fibroblasts,Dendritic cells,0.23333333,0.20859295,0.23333333,0.23928048,0.26666668,0.2698482,0.26666668,0.28227836
3806,0.98762417,False,Dendritic cells,Dendritic cells,0.0,0.024751667,0.26666668,0.25916916,0.06666667,0.050346617,0.6666667,0.66573256
3199,0.9876218,False,Type 2 alveolar,Type 2 alveolar,0.2580645,0.28282094,0.3548387,0.33911583,0.32258064,0.31687006,0.06451613,0.061193105
4298,0.98761934,False,Dendritic cells,Dendritic cells,0.06666667,0.06281465,0.26666668,0.28552395,0.23333333,0.23923731,0.43333334,0.41242406
1542,0.987619,False,Type 2 alveolar,Type 2 alveolar,0.31034482,0.32263395,0.44827586,0.42351383,0.20689656,0.21027732,0.03448276,0.043574892
3168,0.98761857,False,Fibroblasts,Fibroblasts,0.2,0.21648715,0.26666668,0.27494243,0.33333334,0.3171095,0.2,0.19146091
141,0.9876106,False,Fibroblasts,Fibroblasts,0.13333334,0.13831736,0.23333333,0.23092881,0.36666667,0.3442923,0.26666668,0.28646144
321,0.98760784,False,Fibroblasts,Fibroblasts,0.3,0.31846735,0.16666667,0.16240905,0.36666667,0.34614,0.16666667,0.17298359
165,0.9876069,False,Type 2 alveolar,Type 2 alveolar,0.0,0.02478616,0.53333336,0.5203524,0.16666667,0.16168828,0.3,0.29317313
2449,0.9875927,False,Type 2 alveolar,Type 2 alveolar,0.1,0.08575158,0.76666665,0.7777922,0.0,0.013689005,0.13333334,0.12276719
106,0.9875897,False,Type 2 alveolar,Type 2 alveolar,0.1,0.11530433,0.5,0.4856615,0.23333333,0.2428496,0.16666667,0.15618455
2296,0.9875817,False,Dendritic cells,Dendritic cells,0.26666668,0.29150334,0.2,0.19457388,0.16666667,0.15755463,0.36666667,0.35636812
3915,0.98757696,False,Type 2 alveolar,Type 2 alveolar,0.33333334,0.35121828,0.46666667,0.44224596,0.16666667,0.17362785,0.033333335,0.032907944
641,0.9875684,False,Type 2 alveolar,Type 2 alveolar,0.3,0.31921744,0.4,0.38797265,0.23333333,0.23897915,0.06666667,0.053830776
1937,0.98755574,False,Fibroblasts,Fibroblasts,0.27586207,0.30001888,0.20689656,0.20762828,0.37931034,0.36006975,0.13793103,0.1322831
4592,0.9875523,False,Type 2 alveolar,Type 2 alveolar,0.32258064,0.32937858,0.4516129,0.42671746,0.19354838,0.20011427,0.032258064,0.04378964
4037,0.9875508,False,Luminal_Macrophages,Luminal_Macrophages,0.41379312,0.3964134,0.31034482,0.30696034,0.27586207,0.27172792,0.0,0.02489838
3149,0.9875465,False,Dendritic cells,Dendritic cells,0.23333333,0.24035932,0.06666667,0.07570256,0.23333333,0.24217843,0.46666667,0.44175968
1527,0.9875452,False,Luminal_Macrophages,Luminal_Macrophages,0.4827586,0.45850915,0.37931034,0.37865016,0.0,0.020294603,0.13793103,0.14254612
1053,0.9875359,False,Dendritic cells,Dendritic cells,0.26666668,0.29159483,0.13333334,0.12234109,0.1,0.090247996,0.5,0.49581602
822,0.9875257,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.4538865,0.16666667,0.15449828,0.16666667,0.17009579,0.2,0.22151943
3392,0.98752046,False,Luminal_Macrophages,Luminal_Macrophages,0.5,0.48951247,0.43333334,0.42758325,0.06666667,0.057945147,0.0,0.024959087
2342,0.9875189,False,Type 2 alveolar,Type 2 alveolar,0.16666667,0.17126074,0.4,0.37900016,0.16666667,0.16270438,0.26666668,0.28703472
1589,0.98751885,False,Dendritic cells,Dendritic cells,0.37931034,0.37773997,0.0,0.02496232,0.13793103,0.12770425,0.4827586,0.4695934
1602,0.9875154,False,Type 2 alveolar,Type 2 alveolar,0.16129032,0.1817064,0.41935483,0.3984588,0.19354838,0.18947524,0.22580644,0.23035955
770,0.9875102,False,Fibroblasts,Fibroblasts,0.23333333,0.25734323,0.23333333,0.23166257,0.36666667,0.3433578,0.16666667,0.16763636
4234,0.98750216,False,Type 2 alveolar,Type 2 alveolar,0.033333335,0.043559957,0.5,0.48385948,0.26666668,0.28143576,0.2,0.19114484
1653,0.98749894,False,Dendritic cells,Dendritic cells,0.13333334,0.15060982,0.26666668,0.27439234,0.2,0.19834194,0.4,0.37665594
758,0.9874932,False,Type 2 alveolar,Type 2 alveolar,0.2,0.2171614,0.4,0.37945008,0.3,0.30785212,0.1,0.09553641
1559,0.9874925,False,Dendritic cells,Dendritic cells,0.23333333,0.25834832,0.1,0.09815748,0.13333334,0.1224947,0.53333336,0.5209995
3126,0.98749155,False,Type 2 alveolar,Type 2 alveolar,0.27586207,0.28222695,0.5862069,0.5694385,0.13793103,0.12968254,0.0,0.018651983
1509,0.9874888,False,Type 2 alveolar,Type 2 alveolar,0.0,0.023009412,0.5,0.50201297,0.43333334,0.41532597,0.06666667,0.059651628
3499,0.98748577,False,Dendritic cells,Dendritic cells,0.23333333,0.25373504,0.1,0.0882095,0.3,0.30462673,0.36666667,0.35342878
2440,0.98748195,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.34882215,0.3,0.31363872,0.1,0.092808455,0.23333333,0.24473071
1463,0.98748195,False,Luminal_Macrophages,Luminal_Macrophages,0.5,0.47935385,0.033333335,0.055401366,0.1,0.10296808,0.36666667,0.36227673
889,0.9874808,False,Fibroblasts,Fibroblasts,0.06666667,0.067465924,0.26666668,0.27644882,0.43333334,0.408295,0.23333333,0.24779025
4460,0.98747635,False,Type 2 alveolar,Type 2 alveolar,0.19354838,0.20668826,0.58064514,0.5555978,0.16129032,0.17076087,0.06451613,0.066953026
455,0.9874722,False,Dendritic cells,Dendritic cells,0.09677419,0.10548565,0.22580644,0.23317483,0.22580644,0.23478225,0.4516129,0.42655727
699,0.9874705,False,Fibroblasts,Fibroblasts,0.1724138,0.17537287,0.27586207,0.29473743,0.37931034,0.35425135,0.1724138,0.17563838
1170,0.9874676,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.45462984,0.13333334,0.12030536,0.16666667,0.16676371,0.23333333,0.25830108
2855,0.9874675,False,Dendritic cells,Dendritic cells,0.20689656,0.22809789,0.10344828,0.08946353,0.31034482,0.31420848,0.37931034,0.36823007
1739,0.9874657,False,Type 2 alveolar,Type 2 alveolar,0.2,0.20539731,0.4,0.37822154,0.13333334,0.13004313,0.26666668,0.28633803
4977,0.9874652,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.40826374,0.23333333,0.23470227,0.1,0.10283464,0.23333333,0.25419936
2246,0.9874624,False,Dendritic cells,Dendritic cells,0.19354838,0.21171835,0.2580645,0.26496977,0.19354838,0.18906325,0.3548387,0.33424863
1570,0.9874574,False,Fibroblasts,Fibroblasts,0.2,0.21274944,0.26666668,0.2790025,0.4,0.3771,0.13333334,0.13114808
4441,0.98745346,False,Luminal_Macrophages,Luminal_Macrophages,0.41379312,0.38870004,0.27586207,0.27746248,0.0,0.021535575,0.31034482,0.3123019
2686,0.9874497,False,Fibroblasts,Fibroblasts,0.2,0.19174226,0.26666668,0.28551048,0.36666667,0.34982383,0.16666667,0.17292342
3349,0.98744416,False,Fibroblasts,Fibroblasts,0.26666668,0.26268032,0.0,0.0251116,0.4,0.38005954,0.33333334,0.33214852
297,0.98743415,False,Luminal_Macrophages,Luminal_Macrophages,0.53333336,0.5102075,0.033333335,0.04242583,0.16666667,0.16466084,0.26666668,0.2827058
698,0.9874303,False,Dendritic cells,Dendritic cells,0.33333334,0.35395417,0.16666667,0.17118533,0.06666667,0.06444621,0.43333334,0.4104143
3176,0.9874195,False,Type 2 alveolar,Type 2 alveolar,0.2413793,0.26654035,0.37931034,0.36267546,0.31034482,0.30325606,0.06896552,0.067528106
220,0.98741287,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.44149244,0.2,0.20309272,0.3,0.30619842,0.033333335,0.049216453
2291,0.9874128,False,Dendritic cells,Dendritic cells,0.0,0.02517435,0.06666667,0.060603496,0.4,0.38089958,0.53333336,0.5333226
2926,0.98741055,False,Type 2 alveolar,Type 2 alveolar,0.29032257,0.2968008,0.38709676,0.36624363,0.06451613,0.06019037,0.2580645,0.27676523
290,0.9874101,False,Type 2 alveolar,Dendritic cells,0.0,0.025179777,0.33333334,0.32643402,0.33333334,0.3197017,0.33333334,0.32868454
298,0.9874081,False,Dendritic cells,Dendritic cells,0.23333333,0.23497273,0.2,0.2235444,0.23333333,0.23055474,0.33333334,0.31092808
4066,0.98739845,False,Dendritic cells,Dendritic cells,0.2,0.2222103,0.033333335,0.036326084,0.13333334,0.118395545,0.6333333,0.62306803
1577,0.9873944,False,Type 2 alveolar,Type 2 alveolar,0.3,0.29538077,0.4,0.3794081,0.0,0.022337265,0.3,0.3028739
3623,0.9873909,False,Luminal_Macrophages,Luminal_Macrophages,0.6,0.6236345,0.2,0.19101514,0.13333334,0.1349171,0.06666667,0.050433215
3300,0.9873831,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.40828127,0.26666668,0.26648507,0.0,0.019763121,0.3,0.3054706
804,0.9873793,False,Fibroblasts,Fibroblasts,0.43333334,0.4292006,0.0,0.025241401,0.5,0.4885147,0.06666667,0.05704331
4685,0.9873777,False,Luminal_Macrophages,Luminal_Macrophages,0.44827586,0.42962065,0.1724138,0.17089757,0.37931034,0.37423718,0.0,0.025244609
4805,0.9873776,False,Fibroblasts,Fibroblasts,0.26666668,0.29191157,0.13333334,0.12690774,0.33333334,0.3186444,0.26666668,0.26253635
3224,0.98737717,False,Fibroblasts,Fibroblasts,0.31034482,0.3137498,0.31034482,0.30624408,0.37931034,0.35816538,0.0,0.02184076
1118,0.9873762,False,Dendritic cells,Dendritic cells,0.16666667,0.17930968,0.13333334,0.12921362,0.26666668,0.27927122,0.43333334,0.41220546
961,0.9873738,False,Dendritic cells,Dendritic cells,0.3448276,0.3700799,0.13793103,0.12794381,0.10344828,0.09940674,0.41379312,0.4025696
4522,0.98737293,False,Type 2 alveolar,Type 2 alveolar,0.3,0.3106666,0.4,0.3840438,0.13333334,0.124035425,0.16666667,0.1812542
3309,0.987371,False,Luminal_Macrophages,Luminal_Macrophages,0.37931034,0.36617404,0.3448276,0.332706,0.03448276,0.039364703,0.2413793,0.2617553
3841,0.9873632,False,Type 2 alveolar,Type 2 alveolar,0.2413793,0.26541376,0.41379312,0.39037946,0.20689656,0.20503674,0.13793103,0.13917011
3936,0.9873615,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.38936403,0.26666668,0.27243626,0.0,0.019507462,0.33333334,0.31869227
4450,0.987361,False,Fibroblasts,Fibroblasts,0.23333333,0.24442174,0.1,0.09316908,0.36666667,0.34821966,0.3,0.31418952
3384,0.98736024,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.44537377,0.23333333,0.24173556,0.13333334,0.12934668,0.16666667,0.18354395
538,0.98735994,False,Luminal_Macrophages,Luminal_Macrophages,0.38709676,0.38282022,0.0,0.023290887,0.2580645,0.26005372,0.3548387,0.33383512
4397,0.9873585,False,Type 2 alveolar,Type 2 alveolar,0.31034482,0.3312751,0.4827586,0.47296914,0.13793103,0.1422838,0.06896552,0.05347197
4286,0.9873576,False,Dendritic cells,Dendritic cells,0.33333334,0.32909334,0.16666667,0.17359401,0.0,0.018357422,0.5,0.47895524
576,0.9873572,False,Type 2 alveolar,Type 2 alveolar,0.16129032,0.17314592,0.58064514,0.5571072,0.032258064,0.030510454,0.22580644,0.2392364
1908,0.9873534,False,Luminal_Macrophages,Luminal_Macrophages,0.44827586,0.42298266,0.03448276,0.04427427,0.27586207,0.28171748,0.2413793,0.25102556
1858,0.98734784,False,Type 2 alveolar,Type 2 alveolar,0.06666667,0.061999913,0.53333336,0.5462206,0.3,0.31241703,0.1,0.079362474
2901,0.98734343,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.25038606,0.43333334,0.4167853,0.2,0.20826034,0.13333334,0.124568254
1551,0.9873426,False,Type 2 alveolar,Type 2 alveolar,0.2,0.20627017,0.46666667,0.44813716,0.33333334,0.32654807,0.0,0.019044619
1425,0.98733836,False,Type 2 alveolar,Type 2 alveolar,0.1,0.110351115,0.4,0.37467676,0.26666668,0.27528536,0.23333333,0.23968682
88,0.9873366,False,Type 2 alveolar,Type 2 alveolar,0.1,0.12532678,0.33333334,0.3223246,0.26666668,0.26058805,0.3,0.29176056
2737,0.9873365,False,Fibroblasts,Fibroblasts,0.3,0.3038935,0.0,0.021433491,0.4,0.37617248,0.3,0.29850054
4616,0.9873267,False,Fibroblasts,Fibroblasts,0.26666668,0.27389926,0.23333333,0.25144744,0.43333334,0.4093856,0.06666667,0.065267764
1295,0.98731744,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.35517448,0.0,0.025365068,0.3,0.29411978,0.33333334,0.32534066
4252,0.98730946,False,Type 2 alveolar,Type 2 alveolar,0.3,0.32238767,0.46666667,0.4438897,0.2,0.1973958,0.033333335,0.036326785
4928,0.98730874,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.41968438,0.0,0.025382554,0.26666668,0.26388863,0.3,0.2910445
4217,0.98730505,False,Type 2 alveolar,Type 2 alveolar,0.0,0.025389895,0.41379312,0.40400034,0.1724138,0.16809674,0.41379312,0.40251306
1082,0.98730344,False,Fibroblasts,Fibroblasts,0.13333334,0.12965873,0.1,0.078820094,0.6333333,0.6587264,0.13333334,0.13279477
3858,0.98730236,False,Dendritic cells,Dendritic cells,0.0,0.024376983,0.31034482,0.3088426,0.27586207,0.27688032,0.41379312,0.38990012
3686,0.9872851,False,Type 2 alveolar,Type 2 alveolar,0.16666667,0.1802217,0.43333334,0.4239015,0.3,0.31187484,0.1,0.08400194
4395,0.98728347,False,Fibroblasts,Fibroblasts,0.16129032,0.16429366,0.22580644,0.23693256,0.3548387,0.32940564,0.2580645,0.2693681
3633,0.9872764,False,Type 2 alveolar,Type 2 alveolar,0.22580644,0.23259377,0.41935483,0.39390755,0.0,0.018413667,0.3548387,0.355085
4387,0.98727566,False,Luminal_Macrophages,Dendritic cells,0.44827586,0.43935522,0.0,0.025448708,0.10344828,0.09444863,0.44827586,0.44074747
877,0.9872754,False,Dendritic cells,Dendritic cells,0.2580645,0.2768092,0.12903225,0.12386188,0.22580644,0.2325109,0.38709676,0.366818
2805,0.9872739,False,Fibroblasts,Fibroblasts,0.2413793,0.24744424,0.20689656,0.21278127,0.37931034,0.35385808,0.1724138,0.18591641
3290,0.9872726,False,Fibroblasts,Fibroblasts,0.29032257,0.30739382,0.19354838,0.20193191,0.3548387,0.3380045,0.16129032,0.15266976
1076,0.98727137,False,Dendritic cells,Dendritic cells,0.19354838,0.21739171,0.06451613,0.055986628,0.32258064,0.3241946,0.41935483,0.40242702
4727,0.98726577,False,Fibroblasts,Fibroblasts,0.16666667,0.17727341,0.2,0.20251252,0.36666667,0.34119824,0.26666668,0.27901584
3181,0.9872625,False,Type 2 alveolar,Type 2 alveolar,0.0,0.025475008,0.6,0.588734,0.33333334,0.32855415,0.06666667,0.057236917
3540,0.98725706,False,Type 2 alveolar,Type 2 alveolar,0.13333334,0.15881924,0.36666667,0.35505924,0.33333334,0.32794842,0.16666667,0.15817313
3355,0.98725533,False,Dendritic cells,Dendritic cells,0.33333334,0.33076987,0.2,0.22548933,0.06666667,0.0650706,0.4,0.37867025
4750,0.9872507,False,Fibroblasts,Fibroblasts,0.36666667,0.371557,0.06666667,0.053518485,0.46666667,0.4543162,0.1,0.12060831
2232,0.9872473,False,Dendritic cells,Dendritic cells,0.2,0.21343252,0.16666667,0.15900613,0.26666668,0.2787395,0.36666667,0.34882182
4719,0.9872375,False,Fibroblasts,Fibroblasts,0.09677419,0.09636759,0.2580645,0.26514155,0.38709676,0.36197844,0.2580645,0.27651238
3046,0.98723644,False,Fibroblasts,Fibroblasts,0.27586207,0.2997605,0.1724138,0.16965397,0.37931034,0.35654312,0.1724138,0.17404251
1139,0.9872233,False,Fibroblasts,Fibroblasts,0.27586207,0.29125655,0.13793103,0.13471702,0.3448276,0.32248825,0.2413793,0.25153822
664,0.9872233,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.2588867,0.53333336,0.5133116,0.1,0.09627044,0.13333334,0.13153124
4146,0.98721856,False,Luminal_Macrophages,Luminal_Macrophages,0.44827586,0.4327475,0.0,0.025562864,0.13793103,0.13624366,0.41379312,0.4054459
4781,0.98721653,False,Luminal_Macrophages,Luminal_Macrophages,0.29032257,0.3155153,0.19354838,0.18695283,0.29032257,0.2906968,0.22580644,0.20683506
4211,0.9872097,False,Type 2 alveolar,Type 2 alveolar,0.3,0.3242752,0.36666667,0.35328516,0.2,0.20130543,0.13333334,0.12113422
2452,0.98720753,False,Type 2 alveolar,Type 2 alveolar,0.32258064,0.3245275,0.41935483,0.39376992,0.22580644,0.22848035,0.032258064,0.053222258
1285,0.98720706,False,Dendritic cells,Dendritic cells,0.2,0.21191965,0.13333334,0.12246132,0.26666668,0.2803329,0.4,0.38528615
4539,0.9872024,False,Dendritic cells,Dendritic cells,0.22580644,0.2384468,0.2580645,0.27101937,0.19354838,0.17863725,0.32258064,0.31189656
3525,0.9872019,False,Type 2 alveolar,Type 2 alveolar,0.09677419,0.09159039,0.38709676,0.36668438,0.2580645,0.2618665,0.2580645,0.2798587
2121,0.98720133,False,Dendritic cells,Dendritic cells,0.0,0.025597349,0.33333334,0.32257217,0.3,0.2953121,0.36666667,0.3565184
1866,0.987199,False,Dendritic cells,Dendritic cells,0.06666667,0.04755147,0.43333334,0.42684653,0.033333335,0.03685706,0.46666667,0.48874494
1008,0.9871915,False,Fibroblasts,Fibroblasts,0.13333334,0.1309341,0.3,0.32561702,0.43333334,0.4140526,0.13333334,0.12939627
1109,0.98719126,False,Type 2 alveolar,Type 2 alveolar,0.16666667,0.18225656,0.5,0.4743825,0.13333334,0.13689391,0.2,0.20646703
2409,0.98718685,False,Type 2 alveolar,Type 2 alveolar,0.2413793,0.2553245,0.37931034,0.3655318,0.10344828,0.09160054,0.27586207,0.28754315
4468,0.9871828,False,Type 2 alveolar,Type 2 alveolar,0.3,0.32350782,0.46666667,0.44360492,0.1,0.09742736,0.13333334,0.1354599
3193,0.9871767,False,Dendritic cells,Dendritic cells,0.19354838,0.20952144,0.09677419,0.09120537,0.29032257,0.29999605,0.41935483,0.39927706
3865,0.98715544,False,Type 2 alveolar,Type 2 alveolar,0.2580645,0.27697197,0.48387095,0.46395823,0.12903225,0.123255834,0.12903225,0.13581394
273,0.98715323,False,Fibroblasts,Fibroblasts,0.23333333,0.2481228,0.3,0.31090415,0.33333334,0.31718168,0.13333334,0.12379142
1455,0.987149,False,Type 2 alveolar,Type 2 alveolar,0.2,0.2213405,0.4,0.37927887,0.2,0.2043615,0.2,0.19501913
3593,0.9871487,False,Fibroblasts,Fibroblasts,0.31034482,0.33604747,0.06896552,0.062229097,0.37931034,0.363506,0.2413793,0.23821744
3738,0.987148,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.37429598,0.3,0.30935964,0.26666668,0.27647278,0.033333335,0.03987163
4862,0.98714703,False,Type 2 alveolar,Type 2 alveolar,0.0,0.025705872,0.43333334,0.42371607,0.36666667,0.35459536,0.2,0.1959827
475,0.987147,False,Luminal_Macrophages,Dendritic cells,0.44827586,0.42712894,0.10344828,0.108166724,0.0,0.020987606,0.44827586,0.4437167
